fund_hedge,fund_withdrawal,debt_hedge,debt_withdrawal,power_hedge,power_withdrawal,cash_in,action_hedge,action_withdrawal,policy
0.0,0.0,0.0,0.0,38.07721417596709,37.41669081305972,12.895276479382375,1.005852393872091,-12.895276479382375,1766.0
12.895276479382375,12.72376930220659,0.0,0.0,37.41669081305972,44.114483593077786,11.169399081495856,0.8811881009601825,-11.169399081495856,1766.0
23.893168383702445,23.575389244199204,0.0,0.0,44.114483593077786,40.09270845229857,-3.632598571694018,0.0,3.5078303716940127,1766.0
20.06755887250519,19.800660339500872,0.12476820000000544,0.12651495480000552,40.09270845229857,40.85591267679133,1.4548877205055826,0.8155423710739793,-1.4548877205055826,1766.0
21.255548060006454,20.972849270808368,0.0,0.0,40.85591267679133,38.92015781507827,5.471739557708858,0.0,-3.5802731941916335,1766.0
24.553122465,24.2265659362155,0.0,0.0,38.92015781507827,35.51096651121456,8.116565202532115,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,35.51096651121456,38.944616633053315,4.870684908013629,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,38.944616633053315,47.85768301681716,28.617785512268014,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,47.85768301681716,34.20477315769523,0.7501491624942958,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,34.20477315769523,43.133203946329424,30.57321420831734,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,43.133203946329424,38.73731689873709,30.081905623308657,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,38.73731689873709,44.38595417427657,-1.240153903409734,0.0,1.1153857034097285,1766.0
23.111180232805772,22.803801535709457,0.12476820000000544,0.12651495480000552,44.38595417427657,38.958104162974955,2.510318283775244,0.0,-1.749320929290544,1766.0
24.553122465,24.2265659362155,0.0,0.0,38.958104162974955,39.71172981226389,31.208777260716474,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,39.71172981226389,35.474412771176596,7.12782356405863,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,35.474412771176596,42.007982543220734,-1.0242524645452136,0.0,0.8994842645452081,1766.0
23.327081671670292,23.016831485437077,0.12476820000000544,0.12651495480000552,42.007982543220734,39.989082191692326,31.592427375069246,0.0,-1.5362909795629243,1766.0
24.553122465,24.2265659362155,0.0,0.0,39.989082191692326,42.03951305781699,27.149854131111866,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,42.03951305781699,37.020406070217796,9.635097289144738,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,37.020406070217796,40.57158490189274,-0.8756744755285268,0.0,0.7509062755285214,1766.0
0.0,0.0,0.0,0.0,43.40816568947752,42.08236909936002,19.668160087117705,1.0054197826930578,-19.668160087117705,1766.0
19.668160087117705,19.40657355795904,0.0,0.0,42.08236909936002,37.36156730734305,18.730878495996166,0.8176262090238112,-5.1465489070409625,1766.0
24.553122465,24.2265659362155,0.0,0.0,37.36156730734305,45.31616058032755,26.804917188143165,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,45.31616058032755,38.098599792192346,-17.41821307844421,0.0,17.293444878444205,1766.0
6.933121057771295,6.840910547702937,0.12476820000000544,0.12651495480000552,38.098599792192346,41.20654665306334,15.453837106851967,0.9400426553675002,-15.453837106851967,1766.0
22.294747654554904,21.998227510749324,0.0,0.0,41.20654665306334,36.96493421057336,-12.842994495840898,0.0,12.718226295840893,1766.0
9.280001214908431,9.15657719875015,0.12476820000000544,0.12651495480000552,36.96493421057336,42.65104755266972,8.027553053306118,0.9174017646418476,-8.027553053306118,1766.0
17.184130252056267,16.95558131970392,0.0,0.0,42.65104755266972,41.71784211078096,16.22889506469039,0.8405629736409838,-7.597541145296081,1766.0
24.553122465,24.2265659362155,0.0,0.0,41.71784211078096,35.29391083809346,4.4222565786362225,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,35.29391083809346,42.06415979894042,9.661146014503373,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,42.06415979894042,39.350892573717424,4.871233221878413,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,39.350892573717424,38.38746558558863,12.887908709460746,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,38.38746558558863,38.97517472770196,-19.533247939186538,0.0,19.408479739186532,1766.0
4.818086197028968,4.754005650608483,0.12476820000000544,0.12651495480000552,38.97517472770196,39.49910607946807,6.37767717503132,0.9605564504670637,-6.37767717503132,1766.0
11.131682825639803,10.983631444058794,0.0,0.0,39.49910607946807,40.275566132115344,12.335694111642082,0.8978889372486306,-12.335694111642082,1766.0
23.31932555570088,23.009178525810057,0.0,0.0,40.275566132115344,36.7503696968303,19.804649939451835,0.0,-1.543943939189944,1766.0
24.553122465,24.2265659362155,0.0,0.0,36.7503696968303,43.9289687229254,2.2339645147355043,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,43.9289687229254,40.185572281733926,9.626070168983546,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,40.185572281733926,42.130939640038854,-8.66654534133778,0.0,8.541777141337775,1766.0
15.684788794877726,15.476181103905851,0.12476820000000544,0.12651495480000552,42.130939640038854,37.889306523131054,10.711030149176295,0.8561566129658547,-9.07694136109415,1766.0
0.0,0.0,0.0,0.0,42.55362589634301,35.843756834722726,5.815056736811851,1.0055173963389694,-5.815056736811851,1766.0
5.815056736811851,5.737716482212253,0.0,0.0,35.843756834722726,41.09444233892228,-1.1926687343244302,0.9491959642873322,1.0679005343244248,1766.0
4.6698159478878285,4.6077073957809205,0.12476820000000544,0.12651495480000552,41.09444233892228,37.117476219034685,-5.6079139336864285,0.9618589405931521,4.6077073957809205,1766.0
0.0,0.0,1.000206537905508,1.0142094294361852,37.117476219034685,44.85412657982504,23.12460596828914,1.0209768845902296,-23.12460596828914,1766.0
23.12460596828914,22.817048708910892,0.0,0.0,44.85412657982504,39.35451427026703,-0.7401810874167154,0.0,0.61541288741671,1766.0
22.201635821494182,21.90635406506831,0.12476820000000544,0.12651495480000552,39.35451427026703,37.79770523691111,19.541568994009037,0.0,-2.646768399931691,1766.0
24.553122465,24.2265659362155,0.0,0.0,37.79770523691111,41.40706908088353,18.058562192912078,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,41.40706908088353,42.0691914140664,30.285838490644963,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,42.0691914140664,40.53753875730518,-8.190727229438721,0.0,8.065959029438716,1766.0
16.160606906776785,15.945670834916655,0.12476820000000544,0.12651495480000552,40.53753875730518,40.46868069695178,13.829996194123062,0.8518081534058622,-8.607451630083347,1766.0
24.553122465,24.2265659362155,0.0,0.0,40.46868069695178,40.113801281810176,0.18946095415006425,0.0,-0.18946095415006425,1766.0
24.416026890365565,24.091293732723702,0.0,0.0,40.113801281810176,41.58714565312282,0.4881769082640801,0.0,-0.46182873227629884,1766.0
24.553122465,24.2265659362155,0.0,0.0,41.58714565312282,40.726830250691684,-3.5366390916903754,0.0,3.41187089169037,1766.0
20.81469504452513,20.537859600432945,0.12476820000000544,0.12651495480000552,40.726830250691684,48.6994738797039,8.291949568855848,0.808647305502523,-4.015262864567056,1766.0
24.553122465,24.2265659362155,0.0,0.0,48.6994738797039,32.65930702907757,3.643861771959493,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,32.65930702907757,46.979388413775204,-8.141013095186793,0.0,8.016244895186787,1766.0
16.210321041028713,15.994723771183033,0.12476820000000544,0.12651495480000552,46.979388413775204,36.28742935520418,-2.178134923617683,0.8506804792294801,2.0533667236176774,1766.0
13.941357047565354,13.755936998832736,0.12476820000000544,0.12651495480000552,36.28742935520418,39.49198103523566,16.070244397686587,0.872886066306221,-10.797185466167265,1766.0
24.553122465,24.2265659362155,0.0,0.0,39.49198103523566,37.53895345744561,-1.814961065794762,0.0,1.6901928657947565,1766.0
22.536373070420744,22.23663930858415,0.12476820000000544,0.12651495480000552,37.53895345744561,44.086023855148966,24.77675451894775,0.0,-2.3164831564158526,1766.0
0.0,0.0,0.0,0.0,43.19674562901789,41.7376230506601,0.6840069529642463,1.0054449372527516,-0.6840069529642463,1766.0
0.6840069529642463,0.6749096604898218,0.0,0.0,41.7376230506601,38.514170691150845,2.210908007351552,0.9989061408255301,-2.210908007351552,1766.0
2.885817667841374,2.8474362928590837,0.0,0.0,38.514170691150845,43.41157707154728,5.278667594398842,0.9776213713523282,-5.278667594398842,1766.0
8.126103887257926,8.018026705557396,0.0,0.0,43.41157707154728,36.90171345061378,5.372689841745278,0.9264027330804759,-5.372689841745278,1766.0
13.390716547302674,13.212620017223548,0.0,0.0,36.90171345061378,44.05189798707384,12.022202427359236,0.8765046089447062,-11.340502447776453,1766.0
24.553122465,24.2265659362155,0.0,0.0,44.05189798707384,40.95418886995871,36.37909671699559,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,40.95418886995871,36.33104651605456,2.0873132016436102,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,36.33104651605456,43.796758315148566,22.979074025272112,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,43.796758315148566,37.39238991706128,31.644262807816844,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,37.39238991706128,40.722218962166494,3.5094015979806272,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,40.722218962166494,38.844233300258615,6.052778069508278,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,38.844233300258615,46.044241302414655,-3.512006365164339,0.0,3.3872381651643337,1766.0
20.839327771051167,20.562164711696187,0.12476820000000544,0.12651495480000552,46.044241302414655,36.85628502265961,3.9205964430974802,0.8079320053483974,-3.9205964430974802,1766.0
24.482761154793668,24.15714043143491,0.0,0.0,36.85628502265961,41.174862403833664,-11.860366499433354,0.0,11.735598299433349,1766.0
12.421542132001562,12.256335621645942,0.12476820000000544,0.12651495480000552,41.174862403833664,41.16885202217329,42.54925572084574,0.887105005903701,-12.29678684335406,1766.0
24.553122465,24.2265659362155,0.0,0.0,41.16885202217329,36.803742070568646,15.063497778030765,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,36.803742070568646,42.73048137964778,12.102025087882978,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,42.73048137964778,43.501252376894605,18.1542960315342,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,43.501252376894605,36.226298552027,13.230128620222175,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,36.226298552027,40.95482434139883,0.5697405229196448,0.0,-0.3265565287845007,1766.0
0.0,0.0,0.0,0.0,39.83956646536108,42.026198291078,0.20573292654066577,1.0057558639643243,-0.20573292654066577,1766.0
0.20573292654066577,0.20299667861767492,0.0,0.0,42.026198291078,41.250500511264896,1.1360123126565185,1.0035582934979979,-1.1360123126565185,1766.0
1.3390089912741934,1.3212001716902466,0.0,0.0,41.250500511264896,34.47798448315181,-6.332014208882882,0.9925448683511493,1.3212001716902466,1766.0
0.0,0.0,5.010814037192635,5.080965433713332,34.47798448315181,47.6034107208417,11.907900721455913,1.0820266597228858,-11.907900721455913,1766.0
11.907900721455913,11.74952564186055,0.0,0.0,47.6034107208417,42.54075022353611,21.061488840423067,0.8896298564167846,-12.80359682313945,1766.0
24.553122465,24.2265659362155,0.0,0.0,42.54075022353611,41.922329093715675,19.061437974795254,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,41.922329093715675,37.2296561875911,-1.7583432854651448,0.0,1.6335750854651394,1766.0
22.59299085075036,22.29250407243538,0.12476820000000544,0.12651495480000552,37.2296561875911,43.0952678635503,5.269920146707459,0.0,-2.26061839256462,1766.0
24.553122465,24.2265659362155,0.0,0.0,43.0952678635503,39.786283813318256,8.149574431848862,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,39.786283813318256,40.44914890977791,11.238132027673046,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,40.44914890977791,40.60775085017187,-4.802298424300432,0.0,4.677530224300426,1766.0
19.549035711915074,19.289033536946604,0.12476820000000544,0.12651495480000552,40.60775085017187,41.83601051020671,10.072417807907659,0.820287796523461,-5.264088928053397,1766.0
24.553122465,24.2265659362155,0.0,0.0,41.83601051020671,42.659319547031295,34.44592258042239,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,42.659319547031295,37.11280610879836,-8.982761911666316,0.0,8.85799371166631,1766.0
15.36857222454919,15.164170213962686,0.12476820000000544,0.12651495480000552,37.11280610879836,40.92588245787413,13.718409098077256,0.8593973792820928,-9.388952251037315,1766.0
24.553122465,24.2265659362155,0.0,0.0,40.92588245787413,36.80289971490965,-6.332391481595039,0.0,6.207623281595033,1766.0
18.018942654620467,17.779290717314016,0.12476820000000544,0.12651495480000552,36.80289971490965,44.48883047787679,8.65984081243856,0.8346091561071487,-6.7738317476859855,1766.0
24.553122465,24.2265659362155,0.0,0.0,44.48883047787679,38.602873289224334,0.2727448866338449,0.0,-0.2727448866338449,1766.0
24.499310822849345,24.17346998890545,0.0,0.0,38.602873289224334,39.96177671909768,30.148532884364087,0.0,-0.3796524760945523,1766.0
24.553122465,24.2265659362155,0.0,0.0,39.96177671909768,41.581748731031524,40.09530006754646,0.0,-0.3265565287845007,1766.0
0.0,0.0,0.0,0.0,34.572832418206126,44.97305797402147,21.111701040158845,1.0059078385534286,-21.111701040158845,1766.0
21.111701040158845,20.830915416324732,0.0,0.0,44.97305797402147,37.80418542953846,-2.651029951061847,0.8041352411106003,2.5262617510618415,1766.0
18.30465366526289,18.061201771514895,0.12476820000000544,0.12651495480000552,37.80418542953846,41.82166691435617,10.156945507798302,0.8319308472118409,-6.491920693485106,1766.0
24.553122465,24.2265659362155,0.0,0.0,41.82166691435617,35.39461348257847,-9.846307731143568,0.0,9.721539531143563,1766.0
14.505026405071938,14.312109553884481,0.12476820000000544,0.12651495480000552,35.39461348257847,46.37045954451822,4.391355427801542,0.8675613062570197,-4.391355427801542,1766.0
18.70346498168602,18.454708897429597,0.0,0.0,46.37045954451822,38.04720407443287,2.8932223944248108,0.8260705689065818,-2.8932223944248108,1766.0
21.347931291854408,21.064003805672744,0.0,0.0,38.04720407443287,45.69800670301754,-7.208840510553941,0.0,7.084072310553935,1766.0
13.979931495118809,13.79399840623373,0.12476820000000544,0.12651495480000552,45.69800670301754,35.063291773919715,13.070968800556454,0.8718486820693131,-10.759124058766272,1766.0
24.553122465,24.2265659362155,0.0,0.0,35.063291773919715,38.89708399494871,-4.532363735884132,0.0,4.407595535884127,1766.0
19.818970400331374,19.555378094006965,0.12476820000000544,0.12651495480000552,38.89708399494871,38.106219714904135,8.169487566059193,0.8178885636622747,-4.997744370993036,1766.0
24.553122465,24.2265659362155,0.0,0.0,38.106219714904135,39.76053173279117,-10.512572396791825,0.0,10.38780419679182,1766.0
13.838761739423681,13.654706208289346,0.12476820000000544,0.12651495480000552,39.76053173279117,38.85052966663039,18.06726974840079,0.8737377781726319,-10.898416256710656,1766.0
24.553122465,24.2265659362155,0.0,0.0,38.85052966663039,40.28407972575764,25.315145854762946,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,40.28407972575764,35.58853123301715,-3.288426997534444,0.0,3.1636587975344383,1766.0
21.062907138681062,20.782770473736605,0.12476820000000544,0.12651495480000552,35.58853123301715,41.760260515462925,16.74387148134529,0.8065437180845766,-3.7703519912633965,1766.0
24.553122465,24.2265659362155,0.0,0.0,41.760260515462925,41.39848082133443,10.971679834560959,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,41.39848082133443,39.00889165884809,34.49777585383988,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,39.00889165884809,39.43442901133582,8.507364136559161,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,39.43442901133582,40.69945855760132,-0.6527691790225276,0.0,0.5280009790225222,1766.0
23.69856495719298,23.38337404326231,0.12476820000000544,0.12651495480000552,40.69945855760132,36.20782680385829,12.942817640172915,0.0,-1.1697484217376903,1766.0
0.0,0.0,0.0,0.0,41.058375511608574,44.371455078146354,-1.9871044531805508,1.005662242846337,0.0,1766.0
0.0,0.0,1.9871044531805508,2.0149239155250784,44.371455078146354,39.53794409581364,1.1552877287335042,1.0353141054413177,-1.1552877287335042,1766.0
1.1552877287335042,1.1399224019413485,0.0,0.0,39.53794409581364,41.975472551514365,11.762946852069723,0.9944695295011899,-11.762946852069723,1766.0
12.90286925401107,12.731261092932725,0.0,0.0,41.975472551514365,41.621664264084174,-2.397537384054492,0.880860923185477,2.2727691840544866,1766.0
10.458491908878237,10.319393966490157,0.12476820000000544,0.12651495480000552,41.621664264084174,43.25947756862597,12.049017232918555,0.9058300765367208,-12.049017232918555,1766.0
22.368411199408712,22.070911330456575,0.0,0.0,43.25947756862597,35.48741268937932,12.23718546266177,0.0,-2.4822111345434266,1766.0
24.553122465,24.2265659362155,0.0,0.0,35.48741268937932,40.10465422121885,20.754701109029,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,40.10465422121885,43.25241532689999,26.261743553214032,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,43.25241532689999,43.47391255294278,32.943113352251245,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,43.47391255294278,43.43698517207306,13.446150636170941,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,43.43698517207306,38.13186972931402,9.710214050689046,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,38.13186972931402,38.01598523646656,4.5701775544422105,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,38.01598523646656,38.434094051492465,12.547869874526711,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,38.434094051492465,39.87522928301117,12.508757020735047,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,39.87522928301117,38.00478837366632,5.050808794773403,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,38.00478837366632,42.14727400962602,11.8411044485578,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,42.14727400962602,39.56789145073631,-5.242498129738351,0.0,5.117729929738346,1766.0
19.108836006477155,18.85468848759101,0.12476820000000544,0.12651495480000552,39.56789145073631,40.024056868216356,18.971281492436717,0.8244104787059582,-5.6984339774089925,1766.0
24.553122465,24.2265659362155,0.0,0.0,40.024056868216356,36.50742862271067,27.36722325360917,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,36.50742862271067,38.79576950575501,7.14275170771883,0.0,-0.3265565287845007,1766.0
0.0,0.0,0.0,0.0,36.49781918827005,43.049765210578975,9.83331427860129,1.0058998705510138,-9.83331427860129,1766.0
9.83331427860129,9.702531198695892,0.0,0.0,43.049765210578975,40.05795921420781,13.300549386893968,0.9100327430025342,-13.300549386893968,1766.0
23.00308058558986,22.697139613801514,0.0,0.0,40.05795921420781,42.79539322544785,-2.296263336032524,0.0,2.1714951360325188,1766.0
20.525644477768996,20.25265340621467,0.12476820000000544,0.12651495480000552,42.79539322544785,43.01351552250547,2.6449942247276614,0.8111439273496934,-2.6449942247276614,1766.0
22.89764763094233,22.5931089174508,0.0,0.0,43.01351552250547,39.51013870070579,3.097363100458864,0.0,-1.9600135475492024,1766.0
24.553122465,24.2265659362155,0.0,0.0,39.51013870070579,40.45044646321103,9.29880644971044,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,40.45044646321103,40.334876435118034,0.8684792786213222,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,40.334876435118034,38.563253672961686,0.3227853962295484,0.0,-0.3227853962295484,1766.0
24.54935133244505,24.22284495972353,0.0,0.0,38.563253672961686,42.00932951918646,28.15349386180891,0.0,-0.33027750527647015,1766.0
24.553122465,24.2265659362155,0.0,0.0,42.00932951918646,33.98352483354647,-4.397626951966998,0.0,4.272858751966993,1766.0
19.953707184248508,19.688322878698003,0.12476820000000544,0.12651495480000552,33.98352483354647,43.6186964609962,5.010718289405932,0.8167148187706734,-4.864799586301999,1766.0
24.553122465,24.2265659362155,0.0,0.0,43.6186964609962,40.038738020278366,-12.139145307121083,0.0,12.014377107121078,1766.0
12.212188829094423,12.049766717667467,0.12476820000000544,0.12651495480000552,40.038738020278366,38.565290818070075,7.31792173630532,0.8891769505095296,-7.31792173630532,1766.0
19.367688453972786,19.11009819753495,0.0,0.0,38.565290818070075,39.668777161148405,1.5108110445803504,0.8205968875325512,-1.5108110445803504,1766.0
20.6209092421153,20.346651149195168,0.0,0.0,39.668777161148405,42.14777589551482,20.46835209097356,0.8090419872696927,-4.2064713158048335,1766.0
24.553122465,24.2265659362155,0.0,0.0,42.14777589551482,38.72048731113129,0.30780975366198504,0.0,-0.30780975366198504,1766.0
24.534375689877486,24.208068493202116,0.0,0.0,38.72048731113129,40.22567007096023,-0.7086468959192445,0.0,0.583878695919239,1766.0
23.624189797282877,23.309988072979017,0.12476820000000544,0.12651495480000552,40.22567007096023,40.53307401479912,20.96832425649448,0.0,-1.243134392020984,1766.0
24.553122465,24.2265659362155,0.0,0.0,40.53307401479912,42.855548602229156,10.716313373854902,0.0,-0.3265565287845007,1766.0
24.553122465,24.2265659362155,0.0,0.0,42.855548602229156,37.76196926161944,-7.924692331384037,0.0,7.7999241313840315,1766.0
0.0,0.0,0.0,0.0,41.827141656988935,44.529485596105545,7.095756044310576,1.0055918981789576,-7.095756044310576,1766.0
